2019-07-24 16:16:56,785 - INFO - ####################################
2019-07-24 16:16:56,785 - INFO - ############Loading Model###########
2019-07-24 16:16:56,785 - INFO - ####################################
2019-07-24 16:18:39,636 - INFO - Env 04, Goal (-06.0, 005.8), Episode 00009, setp 146, Reward 37.6 , Distance 009.7, Reach Goal
2019-07-24 16:18:40,039 - INFO - Env 11, Goal (-03.6, 006.2), Episode 00008, setp 102, Reward 36.1 , Distance 009.0, Reach Goal
2019-07-24 16:18:40,649 - INFO - Env 18, Goal (000.5, -07.2), Episode 00008, setp 107, Reward 34.1 , Distance 008.2, Reach Goal
2019-07-24 16:18:42,846 - INFO - Env 13, Goal (001.7, 007.4), Episode 00007, setp 114, Reward 38.0 , Distance 009.7, Reach Goal
2019-07-24 16:18:43,659 - INFO - Env 12, Goal (-00.7, -08.7), Episode 00008, setp 065, Reward -8.6 , Distance 008.9, Crashed
2019-07-24 16:18:43,982 - INFO - Env 17, Goal (000.1, -01.9), Episode 00007, setp 117, Reward 35.0 , Distance 008.6, Reach Goal
2019-07-24 16:18:44,422 - INFO - Env 09, Goal (001.5, -00.5), Episode 00008, setp 122, Reward 37.0 , Distance 009.4, Reach Goal
2019-07-24 16:18:44,422 - INFO - Env 06, Goal (003.1, -04.7), Episode 00012, setp 078, Reward 34.9 , Distance 008.5, Reach Goal
2019-07-24 16:18:44,787 - INFO - Env 23, Goal (-02.4, -03.2), Episode 00008, setp 125, Reward 37.7 , Distance 009.6, Reach Goal
2019-07-24 16:18:45,409 - INFO - Env 04, Goal (000.1, -06.6), Episode 00010, setp 042, Reward -7.5 , Distance 008.9, Crashed
2019-07-24 16:18:48,255 - INFO - Env 00, Goal (-01.6, -02.2), Episode 00011, setp 109, Reward 36.5 , Distance 009.1, Reach Goal
2019-07-24 16:18:48,754 - INFO - Env 03, Goal (-02.4, -05.8), Episode 00008, setp 113, Reward 38.4 , Distance 009.9, Reach Goal
2019-07-24 16:18:49,035 - INFO - Env 20, Goal (002.5, -02.7), Episode 00008, setp 120, Reward 36.5 , Distance 009.1, Reach Goal
2019-07-24 16:18:49,492 - INFO - Env 16, Goal (-04.9, 002.6), Episode 00010, setp 115, Reward 34.6 , Distance 008.4, Reach Goal
2019-07-24 16:18:49,890 - INFO - Env 06, Goal (-01.0, -04.8), Episode 00013, setp 038, Reward -12.1, Distance 009.5, Crashed
2019-07-24 16:18:49,890 - INFO - Env 15, Goal (-05.2, -00.3), Episode 00009, setp 120, Reward 38.6 , Distance 010.0, Reach Goal
2019-07-24 16:18:49,890 - INFO - Env 05, Goal (-03.5, 002.6), Episode 00008, setp 115, Reward 6.2  , Distance 009.2, Crashed
2019-07-24 16:18:50,643 - INFO - Env 22, Goal (005.6, -05.4), Episode 00009, setp 098, Reward 36.0 , Distance 009.0, Reach Goal
2019-07-24 16:18:51,133 - INFO - Env 08, Goal (-01.8, 005.2), Episode 00008, setp 085, Reward 33.8 , Distance 008.0, Reach Goal
2019-07-24 16:18:51,568 - INFO - Env 18, Goal (-00.6, -07.0), Episode 00009, setp 077, Reward 34.1 , Distance 008.2, Reach Goal
2019-07-24 16:18:52,262 - INFO - Env 14, Goal (002.3, 002.2), Episode 00009, setp 127, Reward 33.7 , Distance 008.0, Reach Goal
2019-07-24 16:18:55,020 - INFO - Env 13, Goal (-02.0, 007.3), Episode 00008, setp 081, Reward 34.2 , Distance 008.2, Reach Goal
2019-07-24 16:18:55,376 - INFO - Env 19, Goal (002.7, 001.6), Episode 00009, setp 152, Reward 20.7 , Distance 009.2, Time out
2019-07-24 16:18:55,754 - INFO - Env 13, Goal (002.8, 004.5), Episode 00009, setp 003, Reward -15.0, Distance 010.0, Crashed
2019-07-24 16:18:56,226 - INFO - Env 21, Goal (-01.8, 003.9), Episode 00009, setp 152, Reward 18.0 , Distance 009.1, Time out
2019-07-24 16:18:56,696 - INFO - Env 05, Goal (-01.3, 006.6), Episode 00009, setp 040, Reward -8.7 , Distance 009.2, Crashed
2019-07-24 16:18:56,696 - INFO - Env 23, Goal (003.8, 001.3), Episode 00009, setp 076, Reward 0.9  , Distance 008.1, Crashed
2019-07-24 16:18:57,251 - INFO - Env 10, Goal (003.1, -01.2), Episode 00009, setp 118, Reward 34.6 , Distance 008.4, Reach Goal
2019-07-24 16:18:57,567 - INFO - Env 02, Goal (003.4, -03.9), Episode 00008, setp 137, Reward 34.6 , Distance 008.4, Reach Goal
2019-07-24 16:18:58,357 - INFO - Env 03, Goal (-04.6, -04.0), Episode 00009, setp 053, Reward -10.2, Distance 008.7, Crashed
2019-07-24 16:18:58,924 - INFO - Env 07, Goal (002.1, -03.1), Episode 00008, setp 129, Reward 34.5 , Distance 008.4, Reach Goal
2019-07-24 16:18:59,528 - INFO - Env 12, Goal (003.5, -01.8), Episode 00009, setp 099, Reward 37.2 , Distance 009.4, Reach Goal
2019-07-24 16:18:59,961 - INFO - Env 01, Goal (000.1, 001.3), Episode 00009, setp 134, Reward 36.4 , Distance 009.1, Reach Goal
2019-07-24 16:19:02,316 - INFO - Env 11, Goal (-02.4, 003.0), Episode 00009, setp 152, Reward 19.4 , Distance 008.9, Time out
2019-07-24 16:19:02,756 - INFO - Env 09, Goal (001.6, 001.9), Episode 00009, setp 121, Reward 2.8  , Distance 009.9, Crashed
2019-07-24 16:19:03,316 - INFO - Env 17, Goal (-00.9, -06.7), Episode 00008, setp 128, Reward 35.2 , Distance 008.6, Reach Goal
2019-07-24 16:19:03,677 - INFO - Env 15, Goal (-05.0, 006.2), Episode 00010, setp 089, Reward 37.9 , Distance 009.8, Reach Goal
2019-07-24 16:19:04,878 - INFO - Env 00, Goal (-06.0, -04.1), Episode 00012, setp 105, Reward 35.4 , Distance 008.7, Reach Goal
2019-07-24 16:19:05,467 - INFO - Env 18, Goal (008.0, -03.1), Episode 00010, setp 094, Reward 35.5 , Distance 008.7, Reach Goal
2019-07-24 16:19:05,859 - INFO - Env 14, Goal (-05.5, 004.2), Episode 00010, setp 091, Reward 36.3 , Distance 009.1, Reach Goal
2019-07-24 16:19:06,135 - INFO - Env 04, Goal (005.5, -02.7), Episode 00011, setp 137, Reward 38.0 , Distance 009.8, Reach Goal
2019-07-24 16:19:07,583 - INFO - Env 06, Goal (-03.7, 008.1), Episode 00014, setp 117, Reward 38.0 , Distance 009.7, Reach Goal
2019-07-24 16:19:08,044 - INFO - Env 20, Goal (-07.3, -02.4), Episode 00009, setp 122, Reward 33.7 , Distance 008.0, Reach Goal
2019-07-24 16:19:08,438 - INFO - Env 06, Goal (000.8, -01.7), Episode 00015, setp 005, Reward -16.8, Distance 008.3, Crashed
2019-07-24 16:19:08,971 - INFO - Env 16, Goal (-00.6, -04.6), Episode 00011, setp 125, Reward 34.8 , Distance 008.4, Reach Goal
2019-07-24 16:19:09,424 - INFO - Env 10, Goal (003.5, 007.2), Episode 00010, setp 084, Reward 35.2 , Distance 008.6, Reach Goal
2019-07-24 16:19:09,788 - INFO - Env 19, Goal (003.9, 003.2), Episode 00010, setp 093, Reward 35.9 , Distance 009.0, Reach Goal
2019-07-24 16:19:10,812 - INFO - Env 06, Goal (-01.7, -05.1), Episode 00016, setp 016, Reward -14.6, Distance 009.0, Crashed
2019-07-24 16:19:11,643 - INFO - Env 13, Goal (-01.8, -03.9), Episode 00010, setp 107, Reward 36.0 , Distance 008.9, Reach Goal
2019-07-24 16:19:11,940 - INFO - Env 23, Goal (001.1, -03.2), Episode 00010, setp 104, Reward 37.9 , Distance 009.7, Reach Goal
2019-07-24 16:19:12,323 - INFO - Env 08, Goal (-00.2, -00.6), Episode 00009, setp 137, Reward 34.1 , Distance 008.1, Reach Goal
2019-07-24 16:19:13,077 - INFO - Env 02, Goal (003.0, 006.7), Episode 00009, setp 106, Reward 34.3 , Distance 008.3, Reach Goal
2019-07-24 16:19:13,575 - INFO - Env 22, Goal (-04.1, 002.9), Episode 00010, setp 147, Reward 38.2 , Distance 009.8, Reach Goal
2019-07-24 16:19:13,930 - INFO - Env 05, Goal (-05.7, 001.8), Episode 00010, setp 114, Reward 34.5 , Distance 008.4, Reach Goal
2019-07-24 16:19:14,462 - INFO - Env 12, Goal (-08.6, 000.6), Episode 00010, setp 099, Reward 38.3 , Distance 009.8, Reach Goal
2019-07-24 16:19:15,844 - INFO - Env 07, Goal (-05.6, 004.9), Episode 00009, setp 109, Reward 38.0 , Distance 009.8, Reach Goal
2019-07-24 16:19:16,176 - INFO - Env 08, Goal (001.2, -00.5), Episode 00010, setp 020, Reward -13.3, Distance 009.4, Crashed
2019-07-24 16:19:16,176 - INFO - Env 07, Goal (-06.3, 002.1), Episode 00010, setp 002, Reward -15.0, Distance 009.9, Crashed
2019-07-24 16:19:16,788 - INFO - Env 03, Goal (-07.4, 004.6), Episode 00010, setp 118, Reward 38.2 , Distance 009.8, Reach Goal
2019-07-24 16:19:17,252 - INFO - Env 23, Goal (-02.3, 003.0), Episode 00011, setp 028, Reward -13.8, Distance 009.9, Crashed
2019-07-24 16:19:18,043 - INFO - Env 01, Goal (-01.6, 005.9), Episode 00010, setp 116, Reward 34.5 , Distance 008.4, Reach Goal
2019-07-24 16:19:18,520 - INFO - Env 09, Goal (-06.0, 003.8), Episode 00010, setp 095, Reward 38.4 , Distance 009.9, Reach Goal
2019-07-24 16:19:19,088 - INFO - Env 10, Goal (-04.0, 002.2), Episode 00011, setp 056, Reward -6.6 , Distance 009.8, Crashed
2019-07-24 16:19:19,630 - INFO - Env 11, Goal (-02.1, 004.9), Episode 00010, setp 105, Reward 35.4 , Distance 008.7, Reach Goal
2019-07-24 16:19:20,336 - INFO - Env 21, Goal (002.8, -04.2), Episode 00010, setp 152, Reward 16.8 , Distance 009.6, Time out
2019-07-24 16:19:20,796 - INFO - Env 15, Goal (-07.2, 004.2), Episode 00011, setp 103, Reward 34.1 , Distance 008.2, Reach Goal
2019-07-24 16:19:21,117 - INFO - Env 14, Goal (006.5, 004.9), Episode 00011, setp 089, Reward 34.7 , Distance 008.5, Reach Goal
2019-07-24 16:19:21,117 - INFO - Env 21, Goal (006.8, -01.2), Episode 00011, setp 003, Reward -15.0, Distance 008.1, Crashed
2019-07-24 16:19:22,134 - INFO - Env 17, Goal (007.4, -00.7), Episode 00009, setp 112, Reward 35.9 , Distance 008.9, Reach Goal
2019-07-24 16:19:23,529 - INFO - Env 20, Goal (000.1, 003.3), Episode 00010, setp 091, Reward 34.1 , Distance 008.2, Reach Goal
2019-07-24 16:19:23,547 - INFO - Env 00, Goal (006.3, -05.7), Episode 00013, setp 112, Reward 37.1 , Distance 009.4, Reach Goal
2019-07-24 16:19:24,247 - INFO - Env 08, Goal (004.0, 001.6), Episode 00011, setp 052, Reward -9.8 , Distance 009.0, Crashed
2019-07-24 16:19:24,594 - INFO - Env 04, Goal (000.0, 002.3), Episode 00012, setp 111, Reward 37.6 , Distance 009.7, Reach Goal
2019-07-24 16:19:24,844 - INFO - Env 11, Goal (-03.0, -01.9), Episode 00011, setp 032, Reward -14.5, Distance 009.7, Crashed
2019-07-24 16:19:24,844 - INFO - Env 04, Goal (-03.2, -02.8), Episode 00013, setp 002, Reward -15.0, Distance 009.8, Crashed
2019-07-24 16:19:25,256 - INFO - Env 19, Goal (008.3, 000.4), Episode 00011, setp 092, Reward 34.8 , Distance 008.4, Reach Goal
2019-07-24 16:19:25,687 - INFO - Env 02, Goal (-03.8, -00.1), Episode 00010, setp 071, Reward 33.7 , Distance 008.0, Reach Goal
2019-07-24 16:19:25,687 - INFO - Env 18, Goal (-01.4, 000.9), Episode 00011, setp 117, Reward 34.6 , Distance 008.3, Reach Goal
2019-07-24 16:19:25,687 - INFO - Env 22, Goal (-02.9, -01.8), Episode 00011, setp 068, Reward 2.0  , Distance 008.5, Crashed
2019-07-24 16:19:26,041 - INFO - Env 22, Goal (005.8, 002.4), Episode 00012, setp 002, Reward -15.0, Distance 008.7, Crashed
2019-07-24 16:19:26,042 - INFO - Env 04, Goal (006.7, 003.1), Episode 00014, setp 005, Reward -14.5, Distance 009.5, Crashed
2019-07-24 16:19:26,790 - INFO - Env 06, Goal (-00.2, 004.5), Episode 00017, setp 089, Reward 38.5 , Distance 010.0, Reach Goal
2019-07-24 16:19:27,689 - INFO - Env 16, Goal (003.6, 001.3), Episode 00012, setp 108, Reward 35.7 , Distance 008.8, Reach Goal
2019-07-24 16:19:31,035 - INFO - Env 05, Goal (-04.4, 005.1), Episode 00011, setp 109, Reward 36.3 , Distance 009.0, Reach Goal
2019-07-24 16:19:31,036 - INFO - Env 13, Goal (-02.6, 002.1), Episode 00011, setp 120, Reward 35.6 , Distance 008.8, Reach Goal
2019-07-24 16:19:32,780 - INFO - Env 03, Goal (-00.4, 006.4), Episode 00011, setp 110, Reward 35.6 , Distance 008.7, Reach Goal
2019-07-24 16:19:33,142 - INFO - Env 23, Goal (004.6, 002.9), Episode 00012, setp 109, Reward 36.2 , Distance 009.0, Reach Goal
2019-07-24 16:19:33,540 - INFO - Env 03, Goal (-04.2, 005.9), Episode 00012, setp 004, Reward -14.4, Distance 008.1, Crashed
2019-07-24 16:19:33,541 - INFO - Env 15, Goal (005.1, -03.6), Episode 00012, setp 089, Reward 33.7 , Distance 008.1, Reach Goal
2019-07-24 16:19:33,938 - INFO - Env 17, Goal (001.8, -02.7), Episode 00010, setp 082, Reward -2.0 , Distance 009.5, Crashed
2019-07-24 16:19:33,938 - INFO - Env 03, Goal (-06.5, -03.7), Episode 00013, setp 002, Reward -15.0, Distance 009.9, Crashed
2019-07-24 16:19:34,360 - INFO - Env 17, Goal (008.1, 003.1), Episode 00011, setp 002, Reward -15.0, Distance 008.2, Crashed
2019-07-24 16:19:34,360 - INFO - Env 15, Goal (-08.8, 001.2), Episode 00013, setp 003, Reward -15.0, Distance 009.6, Crashed
2019-07-24 16:19:34,943 - INFO - Env 01, Goal (-07.3, 003.3), Episode 00011, setp 110, Reward 37.8 , Distance 009.6, Reach Goal
2019-07-24 16:19:36,027 - INFO - Env 16, Goal (008.8, -00.9), Episode 00013, setp 057, Reward -9.7 , Distance 009.0, Crashed
2019-07-24 16:19:36,613 - INFO - Env 07, Goal (-04.4, 000.5), Episode 00011, setp 128, Reward 2.2  , Distance 009.0, Crashed
2019-07-24 16:19:36,936 - INFO - Env 11, Goal (-00.9, 005.3), Episode 00012, setp 076, Reward -5.7 , Distance 009.8, Crashed
2019-07-24 16:19:36,936 - INFO - Env 07, Goal (-03.4, 003.0), Episode 00012, setp 002, Reward -15.0, Distance 008.4, Crashed
2019-07-24 16:19:37,257 - INFO - Env 12, Goal (000.2, 002.8), Episode 00011, setp 137, Reward 6.1  , Distance 009.0, Crashed
2019-07-24 16:19:37,257 - INFO - Env 07, Goal (006.0, -03.1), Episode 00013, setp 002, Reward -15.0, Distance 008.2, Crashed
2019-07-24 18:58:25,183 - INFO - ####################################
2019-07-24 18:58:25,184 - INFO - ############Loading Model###########
2019-07-24 18:58:25,184 - INFO - ####################################
2019-07-24 18:58:28,490 - INFO - Env 16, Goal (001.0, -08.4), Episode 00001, setp 027, Reward -3.4 , Distance 009.1, Crashed
2019-07-24 18:58:28,916 - INFO - Env 12, Goal (-02.2, 006.2), Episode 00001, setp 028, Reward -9.8 , Distance 008.8, Crashed
2019-07-24 18:58:29,190 - INFO - Env 12, Goal (007.3, -02.7), Episode 00002, setp 002, Reward -15.0, Distance 008.4, Crashed
2019-07-24 18:58:29,190 - INFO - Env 04, Goal (-03.3, -05.2), Episode 00001, setp 029, Reward -23.6, Distance 008.7, Crashed
2019-07-24 18:58:29,616 - INFO - Env 20, Goal (-05.2, -01.8), Episode 00001, setp 031, Reward -12.7, Distance 009.0, Crashed
2019-07-24 18:58:29,971 - INFO - Env 11, Goal (-02.2, -01.3), Episode 00001, setp 032, Reward -0.7 , Distance 009.4, Crashed
2019-07-24 18:58:30,023 - INFO - Env 20, Goal (-03.8, -07.9), Episode 00002, setp 002, Reward -15.0, Distance 008.8, Crashed
2019-07-24 18:58:32,001 - INFO - Env 19, Goal (002.1, -02.7), Episode 00001, setp 049, Reward 36.8 , Distance 009.2, Reach Goal
2019-07-24 18:58:33,864 - INFO - Env 09, Goal (-01.7, 007.7), Episode 00001, setp 065, Reward 38.1 , Distance 009.8, Reach Goal
2019-07-24 18:58:34,200 - INFO - Env 21, Goal (000.1, -05.8), Episode 00001, setp 066, Reward 36.7 , Distance 009.2, Reach Goal
2019-07-24 18:58:34,595 - INFO - Env 17, Goal (-06.2, -02.9), Episode 00001, setp 067, Reward 35.1 , Distance 008.6, Reach Goal
2019-07-24 18:58:36,580 - INFO - Env 03, Goal (004.3, -01.1), Episode 00001, setp 085, Reward 33.9 , Distance 008.2, Reach Goal
2019-07-24 18:58:37,072 - INFO - Env 20, Goal (003.2, 005.9), Episode 00003, setp 057, Reward -6.8 , Distance 008.4, Crashed
2019-07-24 18:58:37,504 - INFO - Env 17, Goal (000.3, 003.0), Episode 00002, setp 023, Reward -10.6, Distance 009.1, Crashed
2019-07-24 18:58:37,504 - INFO - Env 20, Goal (-02.5, -07.2), Episode 00004, setp 002, Reward -15.0, Distance 009.3, Crashed
2019-07-24 18:58:38,423 - INFO - Env 14, Goal (-00.9, 001.1), Episode 00001, setp 095, Reward 36.0 , Distance 008.9, Reach Goal
2019-07-24 18:58:38,694 - INFO - Env 00, Goal (-05.8, 005.3), Episode 00001, setp 096, Reward -3.8 , Distance 009.7, Crashed
2019-07-24 18:58:39,191 - INFO - Env 10, Goal (-06.0, -04.8), Episode 00001, setp 099, Reward 38.1 , Distance 009.7, Reach Goal
2019-07-24 18:58:39,506 - INFO - Env 18, Goal (-06.1, -01.1), Episode 00001, setp 100, Reward 34.4 , Distance 008.3, Reach Goal
2019-07-24 18:58:39,939 - INFO - Env 18, Goal (-04.3, 007.2), Episode 00002, setp 002, Reward -15.0, Distance 009.1, Crashed
2019-07-24 18:58:39,940 - INFO - Env 16, Goal (-02.1, -03.1), Episode 00002, setp 075, Reward -0.4 , Distance 008.3, Crashed
2019-07-24 18:58:42,135 - INFO - Env 02, Goal (-01.6, 000.8), Episode 00001, setp 121, Reward 37.8 , Distance 009.6, Reach Goal
2019-07-24 18:58:42,706 - INFO - Env 07, Goal (000.2, 001.9), Episode 00001, setp 125, Reward 34.0 , Distance 008.1, Reach Goal
2019-07-24 18:58:42,707 - INFO - Env 08, Goal (006.1, 006.6), Episode 00001, setp 125, Reward 36.6 , Distance 009.2, Reach Goal
2019-07-24 18:58:43,050 - INFO - Env 07, Goal (004.2, 003.3), Episode 00002, setp 002, Reward -15.0, Distance 009.5, Crashed
2019-07-24 18:58:43,052 - INFO - Env 09, Goal (-08.4, -00.0), Episode 00002, setp 062, Reward -5.2 , Distance 009.6, Crashed
2019-07-24 18:58:43,268 - INFO - Env 15, Goal (-01.5, 001.3), Episode 00001, setp 127, Reward 38.7 , Distance 010.0, Reach Goal
2019-07-24 18:58:44,493 - INFO - Env 11, Goal (-07.3, 003.8), Episode 00002, setp 099, Reward 35.5 , Distance 008.7, Reach Goal
2019-07-24 18:58:44,493 - INFO - Env 04, Goal (001.3, -00.3), Episode 00002, setp 102, Reward 34.3 , Distance 008.2, Reach Goal
2019-07-24 18:58:45,302 - INFO - Env 22, Goal (-04.9, -00.4), Episode 00001, setp 136, Reward 35.2 , Distance 008.6, Reach Goal
2019-07-24 18:58:45,717 - INFO - Env 06, Goal (001.0, -04.6), Episode 00001, setp 137, Reward 1.8  , Distance 009.1, Crashed
2019-07-24 19:02:21,732 - INFO - ####################################
2019-07-24 19:02:21,733 - INFO - ############Loading Model###########
2019-07-24 19:02:21,733 - INFO - ####################################
2019-07-24 19:02:45,453 - INFO - ####################################
2019-07-24 19:02:45,453 - INFO - ############Loading Model###########
2019-07-24 19:02:45,453 - INFO - ####################################
2019-07-24 19:02:49,027 - INFO - Env 14, Goal (-01.0, -04.6), Episode 00001, setp 029, Reward -1.7 , Distance 009.2, Crashed
2019-07-24 19:02:50,974 - INFO - Env 07, Goal (001.5, 007.8), Episode 00001, setp 047, Reward 34.3 , Distance 008.3, Reach Goal
2019-07-24 19:02:51,580 - INFO - Env 21, Goal (002.1, -06.2), Episode 00001, setp 051, Reward 36.6 , Distance 009.2, Reach Goal
2019-07-24 19:02:52,454 - INFO - Env 17, Goal (-01.3, 006.0), Episode 00001, setp 057, Reward -12.4, Distance 009.7, Crashed
2019-07-24 19:02:52,783 - INFO - Env 19, Goal (-02.3, 008.6), Episode 00001, setp 058, Reward -21.6, Distance 009.5, Crashed
2019-07-24 19:02:53,492 - INFO - Env 16, Goal (-01.0, -01.4), Episode 00001, setp 062, Reward 37.4 , Distance 009.5, Reach Goal
2019-07-24 19:02:54,466 - INFO - Env 22, Goal (-00.7, 001.6), Episode 00001, setp 069, Reward -2.0 , Distance 008.8, Crashed
2019-07-24 19:02:54,466 - INFO - Env 23, Goal (-01.1, 001.1), Episode 00001, setp 069, Reward -1.7 , Distance 008.7, Crashed
2019-07-24 19:02:55,262 - INFO - Env 15, Goal (-01.3, -00.8), Episode 00001, setp 074, Reward 35.3 , Distance 008.6, Reach Goal
2019-07-24 19:02:55,694 - INFO - Env 01, Goal (003.0, 002.7), Episode 00001, setp 075, Reward 35.5 , Distance 008.8, Reach Goal
2019-07-24 19:06:37,259 - INFO - ####################################
2019-07-24 19:06:37,259 - INFO - ############Loading Model###########
2019-07-24 19:06:37,259 - INFO - ####################################
2019-07-24 19:06:40,045 - INFO - Env 10, Goal (-05.0, 003.7), Episode 00001, setp 022, Reward 34.7 , Distance 008.4, Reach Goal
2019-07-24 19:06:40,360 - INFO - Env 10, Goal (-03.0, -01.9), Episode 00002, setp 002, Reward -15.0, Distance 008.9, Crashed
2019-07-24 19:06:40,360 - INFO - Env 11, Goal (-05.2, 002.2), Episode 00001, setp 023, Reward 34.0 , Distance 008.3, Reach Goal
2019-07-24 19:06:40,360 - INFO - Env 23, Goal (-03.6, 007.1), Episode 00001, setp 023, Reward -26.3, Distance 008.3, Crashed
2019-07-24 19:06:41,027 - INFO - Env 09, Goal (-03.3, 004.6), Episode 00001, setp 027, Reward 35.1 , Distance 008.6, Reach Goal
2019-07-24 19:10:40,731 - INFO - ####################################
2019-07-24 19:10:40,731 - INFO - ############Loading Model###########
2019-07-24 19:10:40,732 - INFO - ####################################
2019-07-24 19:10:44,265 - INFO - Env 21, Goal (-05.3, -03.6), Episode 00001, setp 029, Reward -15.6, Distance 008.9, Crashed
2019-07-24 19:10:46,044 - INFO - Env 13, Goal (002.8, -03.6), Episode 00001, setp 044, Reward -11.9, Distance 008.5, Crashed
2019-07-24 19:10:46,924 - INFO - Env 07, Goal (002.2, -02.0), Episode 00001, setp 051, Reward -9.8 , Distance 008.5, Crashed
2019-07-24 19:10:47,216 - INFO - Env 18, Goal (000.0, -02.9), Episode 00001, setp 052, Reward 34.8 , Distance 008.6, Reach Goal
2019-07-24 19:10:47,639 - INFO - Env 10, Goal (-03.0, 002.9), Episode 00001, setp 053, Reward 7.2  , Distance 009.7, Crashed
2019-07-24 19:10:47,640 - INFO - Env 18, Goal (004.2, 007.9), Episode 00002, setp 002, Reward -15.0, Distance 009.5, Crashed
2019-07-24 19:10:48,004 - INFO - Env 14, Goal (001.1, 000.7), Episode 00001, setp 054, Reward -5.8 , Distance 008.4, Crashed
2019-07-24 19:10:49,775 - INFO - Env 19, Goal (003.4, -02.5), Episode 00001, setp 069, Reward 38.3 , Distance 009.9, Reach Goal
2019-07-24 19:10:50,241 - INFO - Env 20, Goal (005.0, -01.2), Episode 00001, setp 071, Reward 37.3 , Distance 009.4, Reach Goal
2019-07-24 19:10:51,337 - INFO - Env 23, Goal (001.3, 000.9), Episode 00001, setp 079, Reward 33.8 , Distance 008.0, Reach Goal
2019-07-24 19:10:52,660 - INFO - Env 05, Goal (004.5, 002.1), Episode 00001, setp 089, Reward 35.4 , Distance 008.7, Reach Goal
2019-07-24 19:10:53,419 - INFO - Env 11, Goal (-01.5, -02.1), Episode 00001, setp 095, Reward 36.2 , Distance 009.0, Reach Goal
2019-07-24 19:10:53,741 - INFO - Env 20, Goal (-07.8, -00.7), Episode 00002, setp 026, Reward -12.8, Distance 009.2, Crashed
2019-07-24 19:10:54,170 - INFO - Env 00, Goal (-01.0, 006.9), Episode 00001, setp 097, Reward 35.4 , Distance 008.8, Reach Goal
2019-07-24 19:10:54,463 - INFO - Env 08, Goal (003.9, -07.9), Episode 00001, setp 098, Reward -12.9, Distance 009.2, Crashed
2019-07-24 19:10:54,463 - INFO - Env 00, Goal (007.7, -02.6), Episode 00002, setp 002, Reward -15.0, Distance 008.4, Crashed
2019-07-24 19:10:55,112 - INFO - Env 17, Goal (-07.2, -00.6), Episode 00001, setp 103, Reward 35.5 , Distance 008.7, Reach Goal
2019-07-24 19:10:55,554 - INFO - Env 12, Goal (-01.7, -06.2), Episode 00001, setp 105, Reward 5.1  , Distance 008.8, Crashed
2019-07-24 19:10:55,864 - INFO - Env 07, Goal (-01.5, 001.7), Episode 00002, setp 056, Reward -6.5 , Distance 009.0, Crashed
2019-07-24 19:10:55,864 - INFO - Env 22, Goal (005.5, 004.6), Episode 00001, setp 106, Reward 36.1 , Distance 008.9, Reach Goal
2019-07-24 19:10:57,728 - INFO - Env 04, Goal (-04.3, 001.6), Episode 00001, setp 122, Reward 36.9 , Distance 009.3, Reach Goal
2019-07-24 19:10:58,298 - INFO - Env 16, Goal (-00.7, 002.2), Episode 00001, setp 126, Reward 34.4 , Distance 008.3, Reach Goal
2019-07-24 19:10:59,840 - INFO - Env 03, Goal (002.5, -04.3), Episode 00001, setp 131, Reward -1.3 , Distance 008.6, Crashed
2019-07-24 19:11:00,435 - INFO - Env 21, Goal (001.6, -06.5), Episode 00002, setp 107, Reward -0.4 , Distance 008.1, Crashed
2019-07-24 19:11:01,447 - INFO - Env 15, Goal (-01.1, 006.2), Episode 00001, setp 142, Reward 37.2 , Distance 009.4, Reach Goal
2019-07-24 19:11:02,297 - INFO - Env 10, Goal (007.1, -03.0), Episode 00002, setp 097, Reward 35.0 , Distance 008.5, Reach Goal
2019-07-24 19:11:02,631 - INFO - Env 02, Goal (001.4, -06.2), Episode 00001, setp 150, Reward 34.1 , Distance 008.3, Reach Goal
2019-07-24 19:11:02,929 - INFO - Env 14, Goal (-00.9, -02.5), Episode 00002, setp 098, Reward 0.3  , Distance 009.5, Crashed
2019-07-24 19:11:03,331 - INFO - Env 17, Goal (-00.7, 002.7), Episode 00002, setp 050, Reward -9.8 , Distance 009.0, Crashed
2019-07-24 19:11:03,331 - INFO - Env 09, Goal (001.2, -03.9), Episode 00001, setp 152, Reward 17.9 , Distance 008.0, Time out
2019-07-24 19:11:03,331 - INFO - Env 06, Goal (-02.0, -07.5), Episode 00001, setp 152, Reward 16.9 , Distance 008.7, Time out
2019-07-24 19:11:03,331 - INFO - Env 01, Goal (-03.1, -08.4), Episode 00001, setp 152, Reward 18.7 , Distance 009.2, Time out
2019-07-24 19:11:03,331 - INFO - Env 13, Goal (000.3, -01.6), Episode 00002, setp 109, Reward 3.3  , Distance 008.4, Crashed
2019-07-24 19:11:03,774 - INFO - Env 04, Goal (005.9, -04.2), Episode 00002, setp 033, Reward -9.4 , Distance 009.4, Crashed
2019-07-24 19:11:04,267 - INFO - Env 12, Goal (-06.2, 000.4), Episode 00002, setp 053, Reward -8.2 , Distance 009.2, Crashed
2019-07-24 19:11:06,000 - INFO - Env 07, Goal (005.8, 001.7), Episode 00003, setp 067, Reward -2.9 , Distance 008.3, Crashed
2019-07-24 19:11:06,738 - INFO - Env 05, Goal (005.6, -06.4), Episode 00002, setp 090, Reward 35.8 , Distance 008.9, Reach Goal
2019-07-24 19:11:07,617 - INFO - Env 19, Goal (006.7, -01.0), Episode 00002, setp 117, Reward 35.1 , Distance 008.5, Reach Goal
